,Unnamed: 0,Review,Sentiment
3517,3517,cepat kirim coba produk deskripsi praktis bawa layar handphone kotor brminyak,Positive
3518,3518,alhamdulillah kirim pecah aman tuju,Positive
3519,3519,bagus kirim rapi sameday kayak day suka jual ekspetasi,Positive
3520,3520,bagus banget seller baikbgt kirim buru buru kado kirim cetak foto bagusbgt,Positive
3521,3521,bagus kuat kokoh sejajar lurus foto kaki bawah naik handphone overall okee,Positive
3522,3522,kualitas bagus pengirman cepat layan terima kasih,Positive
3523,3523,isi lengkap patah dus rakit fungsi,Positive
3524,3524,harga flash sale kualitas bagus struktur kokoh smartphone,Positive
3525,3525,layan cepat packing aman deskripsi terima kasih sukses,Positive
3526,3526,gimbal cocok iphone handphone flagship stabilisasi bagus gimbal tambah support stabil samsung note fungsi catat casing casing bantal pad lepas foto fungsi zoom fungsi fungsi mode video kamera fungsi ganti kamera fungsi handphone murah xiaomi note gambar goyang ketimbang pakai handphone flagship stabilisasi tongkat tongsis panjang rekomendasi hasil stabil tongsisnya maju cm hasil banget stabil,Positive
3527,3527,layan cepat packing aman deskripsi terima kasih sukses,Positive
3528,3528,produk deskripsi fitur fungsi packing sederhana kreseknya jebol but over all fungsi terima kasih recomended seller,Positive
3529,3529,antar packaging rapi bagus,Positive
3530,3530,mantap normal moga awet batrainya cr include,Positive
3531,3531,paket pesan remote shutter fungsi ribet pakai praktis bawa mana,Positive
3532,3532,terima kasih barang sudahsampai bagus guna banget sih kirim cepat,Positive
3533,3533,kirim cepat emas aman mudah pasang bonus backgroundnya foto muas tahan bahan copot pasang ulang bagus muas,Positive
3534,3534,rumah rusa kirim coba muas terima kasih,Positive
3535,3535,senang produk paket rapi cacat recommended,Positive
3536,3536,kirim cepat harga murah kualitas oke plastik foto keluar plastik bungkus kain lembut ukur mudah bawa manamana,Positive
3537,3537,respon kirim cepat rekomen belanja toko,Positive
3538,3538,respon seller kirim kurir kirim cepat produk sedia moga cocok pakai,Positive
3539,3539,senang produk packing dilakban lakban masuk plastik pack,Positive
3540,3540,prima sampai cepat hari terima kasih seller,Positive
3541,3541,produk deskripsi pasang mudah kualitas gambar bagus pakai aplikasi v profesional,Positive
3542,3542,kendala normal terima kasih respon toko cakap,Positive
3543,3543,kirim konfirmasi butuh packing pakai buble,Positive
3544,3544,beli sayang kabel beli kabel produk fungsi terima kasih,Positive
3545,3545,bareng fungsi kendala pengoprasiantp jam mncba bisasmoga awet,Positive
3546,3546,pesan jam jam pakai gosend instan potong gosend instan puluh bayar harga refill instaxnya doang thankyou kakak,Positive
3547,3547,beli toko puas adminnya butuh cepat response terima kasih,Positive
3548,3548,pesan sama packing suapaya aman bubble wrap pakai grab express masuk kantong aman produk bagus rusa respon jual cepat,Positive
3549,3549,transfer jam nyampe cepat banget harga go send mahal recommended seller guys terima kasih moga diskon,Positive
3550,3550,respon cepat gosend pamulang cepat andal butuh kualitas okeee banget harga muas terima kasih youuu,Positive
3551,3551,jual jaga kualitas kirim cepat pesan terima kasih,Positive
3552,3552,beli paket standnyajadinya kupang ntt buru free ongkos kirim wkwk kain tipe kasar tangan cocok pakai green screen gampang robek kotor pakai rekam video ngejreng pas beli standnya lupa beli jepit,Positive
3553,3553,green screen bahan tebal positiveie bag bagus warna hijau cerah oke green screen,Positive
3554,3554,kirim mantapp bahan tebal tahan air cocok air seller fast respon terima kasih,Positive
3555,3555,lumayan bagus hrga tipis hitam bagus moga rembes dpake hujan,Positive
3556,3556,kualitas mantap kotor gores uji coba aman kirim cepat tunggu pokok best recomend,Positive
3557,3557,kualitas harga bagus bagi pasang kepala pegang ponsel tekan kepala mur,Positive
3558,3558,tripod kualitas produk deskripsi packing aman sayang tengah pasang ngait aluminium lepas tahan beban hppaling lem pakaithank s tokopedia toko terkaitsmga lancar usaha overall bgs,Positive
3559,3559,bagus tripod kokoh emas aman rapi pokok senang banget terima kasih tokopedia,Positive
3560,3560,lumayan guna bayar ongkos kirim kirim cepat kualitas harga handphone oke angin kencang material harga dslr rekomen,Positive
3561,3561,terima packing rapihtebal bungkus double buble warpingjd aman isinyasellernya fast respon fast deliverypositive job terima kasih agan jual abang kurir ramah,Positive
3562,3562,respon admin oke ekspedisi kurir aman packing ergonomis selamat tuju minus banding foto testimoni harga baterai normal gan,Positive
3563,3563,packing bagus reson jual cepat baterai coba fungsi normal ngerekam video tibatiba ngedrop auto kamera mati cas moga normal,Positive
3564,3564,kirim cepat packaging oke seller ramah recommended sih berkalikali beli kualitas oke mantap min tingkat,Positive
3565,3565,seret padu produk original pakai kuat overall puas produk bahan finishing bagus haturnuhun,Positive
3566,3566,aman rapi mantap juragan bonus lagithe bast pokok wajib blanja olshop boz terima kasih barang,Positive
3567,3567,produk kemas rapi kedap deskripsi cacat harga produk tawar wajar response seller cepat kirim relatif cepat terima kasih sukses,Positive
3568,3568,kemas bubble wrap rapi kardus penyok arm bracketnya baik dipasangtripodnya kokoh produk,Positive
3569,3569,profesional harga kaget flash sale respon seller cepat konstruksi logam mic holder con base plate tipis baut ball head presisi gantimodif baut konektor arm united kingdom xtpi compactible holder handphone handphone suka jatuh hadap,Positive
3570,3570,packing kemas aman order terima komplit terima kasih moga batere awet,Positive
3571,3571,tes baterai compatibel pakai dslr d,Positive
3572,3572,mantap kecewa sumpah sony ku awet btrenya btre orisinal,Positive
3573,3573,mantap harga kualitas banding worth it battery orisinal ngomongngomong beda durasi battery nya beda bas menit harga beda ratus pakai battery powerextra beli,Positive
3574,3574,nanti cek baterai aman charger aman all aman terima kasih,Positive
3575,3575,plastik tebal desain kokoh pakai zoom telepon genggam stabil mudah mudah awet,Positive
3576,3576,harga layan cepat dropshiper bantu terima kasih kakak,Positive
3577,3577,kain tebal murah manfaat tutup latar zoom meeting kirim cepat terima kasih,Positive
3578,3578,luarbiasaaa beli toko jual erti butuh urgent dihandle libur pakai sameday sampai ekspress jaksel bekas puji tuhan terima kasih sok much seller kurir sameday gbu,Positive
3579,3579,mantap hijau terang sayang kelipet kotak kotak ngelurusinnya setrika kayak lengket,Positive
3580,3580,sekian kali pesan green screen puas layan produk,Positive
3581,3581,seller ramah kirim cepat barang mantap positif toko,Positive
3582,3582,kecewa toko pokok urus videografi fotografi senang belanja,Positive
3583,3583,flash simple atur harga jangkau mula oke sayang profesional hehe,Positive
3584,3584,kamera bagus kirim cepat jual ramah suka belanja,Positive
3585,3585,kamera fungsi kualitas gambar harga kamera anak jenis sayang kabel kotor bekas coba bersih,Positive
3586,3586,jakarta bandung butuh malam packing mantap pack rapi lecet suara enak banget rekam fingerstyle akustik mantap pokok,Positive
3587,3587,kemaskirim lumayan cepat packaging bubble wrap tipis jakarta aman dus penyok kualitas aman fungsi compatoble cam iphone apps tambah dengar rekam copot mic,Positive
3588,3588,original cek asli coba fungsi kirim pos indonesia gila cepat ampun obat beli purwokerto gilaaaaa cooooy ekspetasi fitur fungsi produk deskripsi suara bagus jernih,Positive
3589,3589,alhamdulillah isi dus instruction manual book kartu garansi stiker boya tas boya perangkat mic batereinya jack adaptor kayak koneksi amplifier,Positive
3590,3590,kualitas produk bagus butuh ngecharge hubung lampu cahaya rata pakai ringlight ringkes bawa,Positive
3591,3591,puas harap kualitas bahan bagus kokohresponse jual cepat terima kasih gansukses,Positive
3592,3592,maaf boxnya gasempet foto packing rapi pakai bubble wrap tebal aman guncang bentur isi kokoh harga murah layan baik jual gila sih pokok juara sih build kokoh besi kontrol sulit ngomongngomong control siku biasa sih enak,Positive
3593,3593,tripod mantap pakai ygbsederhana taro handphone kamera suting foto sederhana mumpuni budget fits function keren,Positive
3594,3594,tripod sturdy ringan manual seller fast response,Positive
3595,3595,kualitas bagus kakikaki tripod kuat bahan tas bagus tebal mudah sobek,Positive
3596,3596,sip bahan spundbond pesan ukur cmcm sobek overall positif terima kasih impodio,Positive
3597,3597,harga kualitas spundbondnya bagus packing rapi kusut kain,Positive
3598,3598,produk deskripsi lipat mudah hilang setrika lipat foto,Positive
3599,3599,pesan warna bahan tipis pakai foto tembus kualitas sesuai harga sih,Positive
3600,3600,kualitas oke rekomendasi seller,Positive
3601,3601,lucu banget warna recommended harga murah murah order,Positive
3602,3602,suka kurir ramah,Positive
3603,3603,murah kualitas bagus nyaman pakai,Positive
3604,3604,terima kualitas moga awet benarbenar bagus terima kasih alls,Positive
3605,3605,lumayan bagus isi bahanny karet lentur pas tangan,Positive
3606,3606,packing aman cepat,Positive
3607,3607,bagus suka banget order,Positive
3608,3608,bahan jepit bagus awet pakai mudah rusak,Positive
3609,3609,beli awet tahan gampang rusak beli hilang dipinjem kembali,Positive
3610,3610,order harga murah emas super aman rusak terima,Positive
3611,3611,bagus kencang sayang patah,Positive
3612,3612,barang bagus kak tahan,Positive
3613,3613,warna lucu lembut kulit pesan cepat,Positive
3614,3614,gampang pakai lembut kulit pesan cepat jual ramah warna lucu barang awet respon jual top packaging aman packaging rapi,Positive
3615,3615,warna lucu lembut kulit gampang pakai langgan puas layan orisinal bagus sukses,Positive
3616,3616,warna lucu cepat,Positive
3617,3617,deskripsi kirim harap terima kasih,Positive
3618,3618,cukup ok,Positive
3619,3619,tekstur keras hasil awet waterproof gampang pakai gampang dibawabawa pesan cepat jual ramah packaging aman packaging rapi respon jual top,Positive
3620,3620,gampang dibawabawa hasil awet packaging aman gampang pakai,Positive
3621,3621,tekstur creamy gampang pakai packaging aman,Positive
3622,3622,gampang pakai gampang dibawabawa packaging aman,Positive
3623,3623,tekstur keras hasil tebal gampang pakai gampang dibawabawa packaging aman pesan cepat,Positive
3624,3624,gampang pakai packaging aman pesan cepat gampang dibawabawa sayang pas buka patah,Positive
3625,3625,gimaba warna out as much i expected overall i loved it,Positive
3626,3626,warna lembut baguus suka harga jangkau ganti warna kuku,Positive
3627,3627,warna cantik bau sengat harga jangkau kirim cepat packing aman,Positive
3628,3628,ekspektasi beli drugstore harga rb huhu serius iseng beli gara gara review bilang bagus harga rb cocok sakit hati tahu bagus cepat kering gumpal,Positive
3629,3629,coba warna bagus kirim standar packing rapi terima kasih,Positive
3630,3630,respon chat cepat recomended seller packing rapi,Positive
3631,3631,pesan,Positive
3632,3632,kirim cepat packaging rapi produk,Positive
3633,3633,packagingnya rapi aman harga bagus dekripsi,Positive
3634,3634,bagus kuteknya kirim respon jual okey sesal pesan time order terima kasih,Positive
3635,3635,kualitas harga,Positive
3636,3636,pesan cepat packaging aman packaging rapi hasil matte aplikator mudah pakai terima kasih beli warna,Positive
3637,3637,kirim lumayan cepetttt paking bagus pakai dus harga pas promooo respon cepetttaplikator mudah pakai desain mewah,Positive
3638,3638,kirim cepat bgtmantap sukses,Positive
3639,3639,aplikator mudah pakai hasil tahan hasil matte desain mewah cepat pudar bikin bibir kering packaging aman pesan cepat packaging rapi respon jual top,Positive
3640,3640,hasil tahan desain mewah,Positive
3641,3641,bagus hasil matte kering bibir kulit gelap cocok coba pakai masker jiplak lipstik sayang warnya merah nyala banding lipcream matte impulse overall oke pakai over keluar warna merah nyala order,Positive
3642,3642,hasil tahan hasil matte cepat pudar packaging aman pesan cepat,Positive
3643,3643,hasil tahan pesan cepat packaging rapi respon jual top,Positive
3644,3644,original emas kirim standar siiiipplll,Positive
3645,3645,thankyou madame gie pesan suka,Positive
3646,3646,murah riah beli cocok bibir kering kayak lumayan pelembab bibir mahal,Positive
3647,3647,senang banget cepettttttttt,Positive
3648,3648,puasssssssssssssssssssssssss,Positive
3649,3649,oke nya lumayan harga,Positive
3650,3650,kirim bantu retur retur kirim rusak retak isi eye shadow tunggu retur moga bantu retur,Negative
3651,3651,pesan mohon data cermat,Negative
3652,3652,hilang ekspedisi beli pas harga promo beli harga normal huhu,Negative
3653,3653,sedih gratis,Negative
3654,3654,kuas angkat patah lepas brushnya cemplung mohon cek kirim,Negative
3655,3655,expirednya sebentar,Negative
3656,3656,kirim lamaaaaaaaaaaa minggu,Negative
3657,3657,kecewa batal pesan produk kirim ribet admin terima pesan kemas kelas official store poin plus produk kirim pes,Negative
3658,3658,sampenya box terima rusak kado,Negative
3659,3659,status pesan selesai dati sore produk terima,Negative
3660,3660,pesan selesai otomatis,Negative
3661,3661,imitasi kirim bareng bekas rusak komplain kapok banget lnja,Negative
3662,3662,pesan eyeliner putih itemmm hmmmmm teliti,Negative
3663,3663,jujur kecewa kirim bukam choco brown kirim sunny gold,Negative
3664,3664,kirim expired ganti expired jarak expired cek kirim beli,Negative
3665,3665,lengkap eyeliner milky white,Negative
3666,3666,pesan white silver kirim white red kecewa pesan,Negative
3667,3667,seller tanggung,Negative
3668,3668,kirim baca note kirim warna trus fungsi catat,Negative
3669,3669,bgstapi patah,Negative
3670,3670,rak pecah packing aman,Negative
3671,3671,packing kardus laci pecah,Negative
3672,3672,pilih varian hitam kirim putih habis komunikasi buyer fitur chat kirim komplain malas ribet,Negative
3673,3673,gambar kenyataanya kayak main bingung maka pakai tanggung sekli naro benang pungsi sesal beli kotak,Negative
3674,3674,pesan warna putih hitam,Negative
3675,3675,expektasi ukur super mini beda box kontener pasar tingkt space kelebihanya ukur lebar jengkal jempol jari jari harga lumayan mahal,Negative
